packet_id,send_time,receive_time,delay_ms
54,1759775756.3678906,1759775756.8299952,462.105
55,1759775756.3698907,1759775756.7477622,377.872
56,1759775756.3718905,1759775756.7271214,355.231
57,1759775756.3738906,1759775756.6908169,316.926
58,1759775756.3758907,1759775756.785063,409.172
59,1759775756.3778906,1759775756.8842347,506.344
60,1759775756.3798907,1759775756.7681382,388.248
61,1759775756.3818905,1759775756.8277595,445.869
62,1759775756.3838906,1759775756.8791678,495.277
63,1759775756.3858907,1759775756.6374881,251.597
64,1759775756.3878906,1759775756.7365081,348.618
65,1759775756.3898907,1759775756.753226,363.335
66,1759775756.3918908,1759775756.8740022,482.112
67,1759775756.3938906,1759775756.7894487,395.558
68,1759775756.3958907,1759775756.7990463,403.156
69,1759775756.3978906,1759775756.8843513,486.461
70,1759775756.3998907,1759775756.683359,283.468
71,1759775756.4018908,1759775756.8966238,494.733
72,1759775756.4038906,1759775756.8837018,479.811
73,1759775756.4058907,1759775756.8127806,406.89
74,1759775756.4078906,1759775756.7716093,363.719
75,1759775756.4098907,1759775756.718424,308.533
76,1759775756.4118907,1759775756.7922823,380.392
77,1759775756.4138906,1759775756.780753,366.862
78,1759775756.4158907,1759775756.7701933,354.303
79,1759775756.4178905,1759775756.8244433,406.553
80,1759775756.4198906,1759775756.6992826,279.392
81,1759775756.4218907,1759775756.746642,324.751
82,1759775756.4238906,1759775756.7411091,317.218
83,1759775756.4258907,1759775756.758075,332.184
84,1759775756.4278905,1759775756.870022,442.132
85,1759775756.4298906,1759775756.891362,461.471
86,1759775756.4318907,1759775756.7670138,335.123
87,1759775756.4338906,1759775756.880236,446.345
88,1759775756.4358907,1759775756.800109,364.218
89,1759775756.4378908,1759775756.9209268,483.036
90,1759775756.4398906,1759775756.8048654,364.975
91,1759775756.4418907,1759775756.807284,365.393
92,1759775756.4438906,1759775756.8021145,358.224
93,1759775756.4458907,1759775756.9433658,497.475
94,1759775756.4478908,1759775756.7726605,324.77
95,1759775756.4498906,1759775756.8690171,419.127
96,1759775756.4518907,1759775756.864235,412.344
97,1759775756.4538906,1759775756.8838077,429.917
98,1759775756.4558907,1759775756.8912568,435.366
99,1759775756.4578907,1759775756.7111404,253.25
100,1759775756.4598906,1759775756.8738353,413.945
101,1759775756.4618907,1759775756.886113,424.222
102,1759775756.4638906,1759775756.8288803,364.99
103,1759775756.4658906,1759775756.8716555,405.765
104,1759775756.4678907,1759775756.9650536,497.163
105,1759775756.4698906,1759775756.866594,396.704
106,1759775756.4718907,1759775756.7756808,303.79
107,1759775756.4738905,1759775756.8294168,355.526
108,1759775756.4758906,1759775756.86806,392.169
109,1759775756.4778907,1759775756.9162593,438.369
110,1759775756.4798906,1759775756.8823926,402.502
111,1759775756.4818907,1759775756.9693487,487.458
112,1759775756.4838905,1759775756.8793,395.41
113,1759775756.4858906,1759775756.915112,429.222
114,1759775756.4878907,1759775756.8008132,312.922
115,1759775756.4898906,1759775756.98914,499.249
116,1759775756.4918907,1759775756.8309007,339.01
117,1759775756.4938908,1759775756.9644525,470.562
118,1759775756.4958906,1759775756.9224448,426.554
119,1759775756.4978907,1759775756.9490013,451.111
120,1759775756.4998906,1759775756.9086032,408.713
121,1759775756.5018907,1759775756.9411232,439.233
122,1759775756.5038908,1759775756.9517996,447.909
123,1759775756.5058906,1759775756.908161,402.27
124,1759775756.5078907,1759775757.0532088,545.318
125,1759775756.5098906,1759775756.965379,455.489
126,1759775756.5118906,1759775757.0200791,508.188
127,1759775756.5138907,1759775756.846037,332.146
128,1759775756.5158906,1759775756.8973582,381.468
129,1759775756.5178907,1759775756.9337485,415.858
130,1759775756.5198905,1759775757.0511427,531.252
131,1759775756.5218906,1759775756.8464754,324.585
132,1759775756.5238907,1759775756.997039,473.148
133,1759775756.5258906,1759775756.7854626,259.572
134,1759775756.5278907,1759775756.8781374,350.247
135,1759775756.5298905,1759775756.993727,463.836
136,1759775756.5318906,1759775757.0781436,546.253
137,1759775756.5338907,1759775756.8408182,306.928
138,1759775756.5358906,1759775756.888596,352.705
139,1759775756.5378907,1759775757.0639307,526.04
140,1759775756.5398908,1759775756.9485173,408.627
141,1759775756.5418906,1759775756.9983852,456.494
142,1759775756.5438907,1759775756.8692098,325.319
143,1759775756.5458906,1759775756.8596387,313.748
144,1759775756.5478907,1759775756.933943,386.052
145,1759775756.5498908,1759775756.8522336,302.343
146,1759775756.5518906,1759775756.8581817,306.291
147,1759775756.5538907,1759775756.9589,405.009
148,1759775756.5558906,1759775756.863165,307.274
149,1759775756.5578907,1759775756.9081469,350.256
150,1759775756.5598907,1759775757.0558918,496.001
151,1759775756.5618906,1759775757.0162032,454.313
152,1759775756.5638907,1759775756.9000058,336.115
153,1759775756.5658906,1759775756.924958,359.067
154,1759775756.5678906,1759775756.9511673,383.277
155,1759775756.5698907,1759775756.8834982,313.607
156,1759775756.5718906,1759775756.953137,381.246
157,1759775756.5738907,1759775757.021397,447.506
158,1759775756.5758905,1759775756.9013777,325.487
159,1759775756.5778906,1759775756.8888726,310.982
160,1759775756.5798907,1759775756.9776409,397.75
161,1759775756.5818906,1759775757.0830033,501.113
162,1759775756.5838907,1759775757.0279212,444.03
163,1759775756.5858905,1759775756.8908947,305.004
164,1759775756.5878906,1759775756.9498281,361.938
165,1759775756.5898907,1759775756.9648614,374.971
166,1759775756.5918906,1759775756.968773,376.882
167,1759775756.5938907,1759775756.8867352,292.845
168,1759775756.5958908,1759775757.057141,461.25
169,1759775756.5978906,1759775757.0150576,417.167
170,1759775756.5998907,1759775756.905583,305.692
171,1759775756.6018906,1759775756.94705,345.159
172,1759775756.6038907,1759775757.0013273,397.437
173,1759775756.6058908,1759775756.9020936,296.203
174,1759775756.6078906,1759775756.9810417,373.151
175,1759775756.6098907,1759775756.9789526,369.062
176,1759775756.6118906,1759775757.0433297,431.439
177,1759775756.6138906,1759775756.9285893,314.699
178,1759775756.6158907,1759775757.1092947,493.404
179,1759775756.6178906,1759775757.0327241,414.833
180,1759775756.6198907,1759775756.9728508,352.96
181,1759775756.6218905,1759775756.943817,321.926
182,1759775756.6238906,1759775757.0456545,421.764
183,1759775756.6258907,1759775757.0402374,414.347
184,1759775756.6278906,1759775756.9265513,298.661
185,1759775756.6298907,1759775757.096818,466.927
186,1759775756.6318905,1759775757.069506,437.616
187,1759775756.6338906,1759775756.9136672,279.777
188,1759775756.6358907,1759775757.132474,496.583
189,1759775756.6378906,1759775757.080828,442.937
190,1759775756.6398907,1759775756.9611564,321.266
191,1759775756.6418908,1759775757.0904431,448.552
192,1759775756.6438906,1759775757.012838,368.947
193,1759775756.6458907,1759775757.0351434,389.253
194,1759775756.6478906,1759775757.0967348,448.844
195,1759775756.6498907,1759775757.1206834,470.793
196,1759775756.6518908,1759775757.0732098,421.319
197,1759775756.6538906,1759775757.0853643,431.474
198,1759775756.6558907,1759775757.0770488,421.158
199,1759775756.6578906,1759775757.1588762,500.986
200,1759775756.6598907,1759775757.1057768,445.886
201,1759775756.6618907,1759775756.9834723,321.582
202,1759775756.6638906,1759775757.0973952,433.505
203,1759775756.6658907,1759775757.0446131,378.722
204,1759775756.6678905,1759775757.1102931,442.403
205,1759775756.6698906,1759775757.0996437,429.753
206,1759775756.6718907,1759775757.027117,355.226
207,1759775756.6738906,1759775756.987355,313.464
208,1759775756.6758907,1759775757.096377,420.486
209,1759775756.6778905,1759775757.1295743,451.684
210,1759775756.6798906,1759775757.0425572,362.667
211,1759775756.6818907,1759775757.209146,527.255
212,1759775756.6838906,1759775757.043885,359.994
213,1759775756.6858907,1759775757.0915196,405.629
214,1759775756.6878908,1759775757.1369746,449.084
215,1759775756.6898906,1759775757.0012817,311.391
216,1759775756.6918907,1759775757.117752,425.861
217,1759775756.6938906,1759775757.1190636,425.173
218,1759775756.6958907,1759775756.9880474,292.157
219,1759775756.6978908,1759775757.1726182,474.727
220,1759775756.6998906,1759775757.0206177,320.727
221,1759775756.7018907,1759775757.164406,462.515
222,1759775756.7038906,1759775757.1837847,479.894
223,1759775756.7058907,1759775756.9975722,291.681
224,1759775756.7078907,1759775757.0234907,315.6
225,1759775756.7098906,1759775757.0553048,345.414
226,1759775756.7118907,1759775757.0991824,387.292
227,1759775756.7138906,1759775757.0480654,334.175
228,1759775756.7158906,1759775757.008733,292.842
229,1759775756.7178907,1759775757.2081215,490.231
230,1759775756.7198906,1759775757.1323724,412.482
231,1759775756.7218907,1759775757.1468246,424.934
232,1759775756.7238905,1759775757.1597478,435.857
233,1759775756.7258906,1759775757.0880735,362.183
234,1759775756.7278907,1759775757.1300082,402.117
235,1759775756.7298906,1759775757.037157,307.267
236,1759775756.7318907,1759775757.2353058,503.415
237,1759775756.7338905,1759775757.0861983,352.308
238,1759775756.7358906,1759775757.2313898,495.499
239,1759775756.7378907,1759775757.223111,485.22
240,1759775756.7398906,1759775757.1389413,399.051
241,1759775756.7418907,1759775757.2253416,483.451
242,1759775756.7438908,1759775757.068058,324.167
243,1759775756.7458906,1759775757.0780056,332.115
244,1759775756.7478907,1759775757.0345259,286.635
245,1759775756.7498906,1759775757.2085931,458.702
246,1759775756.7518907,1759775757.1900342,438.144
247,1759775756.7538908,1759775757.202193,448.302
248,1759775756.7558906,1759775757.1829782,427.088
249,1759775756.7578907,1759775757.0343668,276.476
250,1759775756.7598906,1759775757.1079319,348.041
251,1759775756.7618906,1759775757.2143114,452.421
252,1759775756.7638907,1759775757.2391467,475.256
253,1759775756.7658906,1759775757.0885296,322.639
254,1759775756.7678907,1759775757.0951445,327.254
255,1759775756.7698905,1759775757.1264935,356.603
256,1759775756.7718906,1759775757.2638023,491.912
257,1759775756.7738907,1759775757.2756567,501.766
258,1759775756.7758906,1759775757.2369397,461.049
259,1759775756.7778907,1759775757.2400572,462.167
260,1759775756.7798905,1759775757.1843786,404.488
261,1759775756.7818906,1759775757.1083336,326.443
262,1759775756.7838907,1759775757.264225,480.334
263,1759775756.7858906,1759775757.1775973,391.707
264,1759775756.7878907,1759775757.112061,324.17
265,1759775756.7898908,1759775757.2024662,412.576
266,1759775756.7918906,1759775757.2697053,477.815
267,1759775756.7938907,1759775757.2546427,460.752
268,1759775756.7958906,1759775757.2611446,465.254
269,1759775756.7978907,1759775757.1230962,325.206
270,1759775756.7998908,1759775757.1816785,381.788
271,1759775756.8018906,1759775757.0603127,258.422
272,1759775756.8038907,1759775757.1511552,347.264
273,1759775756.8058906,1759775757.3199027,514.012
274,1759775756.8078907,1759775757.1959534,388.063
275,1759775756.8098907,1759775757.2926133,482.723
276,1759775756.8118906,1759775757.2744076,462.517
277,1759775756.8138907,1759775757.2576432,443.752
278,1759775756.8158906,1759775757.215992,400.101
279,1759775756.8178906,1759775757.2141747,396.284
280,1759775756.8198907,1759775757.2031925,383.302
281,1759775756.8218906,1759775757.1991818,377.291
282,1759775756.8238907,1759775757.3250496,501.159
283,1759775756.8258905,1759775757.2011242,375.234
284,1759775756.8278906,1759775757.1020246,274.134
285,1759775756.8298907,1759775757.3486812,518.791
286,1759775756.8318906,1759775757.1896381,357.748
287,1759775756.8338907,1759775757.1831143,349.224
288,1759775756.8358905,1759775757.2866895,450.799
289,1759775756.8378906,1759775757.2835963,445.706
290,1759775756.8398907,1759775757.190879,350.988
291,1759775756.8418906,1759775757.300752,458.861
292,1759775756.8438907,1759775757.2670264,423.136
293,1759775756.8458908,1759775757.3252373,479.346
294,1759775756.8478906,1759775757.2757819,427.891
295,1759775756.8498907,1759775757.383043,533.152
296,1759775756.8518906,1759775757.2973735,445.483
297,1759775756.8538907,1759775757.31877,464.879
298,1759775756.8558908,1759775757.3594222,503.531
299,1759775756.8578906,1759775757.36711,509.219
300,1759775756.8598907,1759775757.1925406,332.65
301,1759775756.8618906,1759775757.2687364,406.846
302,1759775756.8638906,1759775757.3670788,503.188
303,1759775756.8658907,1759775757.2153413,349.451
304,1759775756.8678906,1759775757.248515,380.624
305,1759775756.8698907,1759775757.3377223,467.832
306,1759775756.8718905,1759775757.3567603,484.87
307,1759775756.8738906,1759775757.3801918,506.301
308,1759775756.8758907,1759775757.2018218,325.931
309,1759775756.8778906,1759775757.2256956,347.805
310,1759775756.8798907,1759775757.3133512,433.46
311,1759775756.8818905,1759775757.163232,281.341
312,1759775756.8838906,1759775757.2323465,348.456
313,1759775756.8858907,1759775757.274952,389.061
314,1759775756.8878906,1759775757.2121274,324.237
315,1759775756.8898907,1759775757.3547533,464.863
316,1759775756.8918908,1759775757.28797,396.079
317,1759775756.8938906,1759775757.270408,376.517
318,1759775756.8958907,1759775757.2755706,379.68
319,1759775756.8978906,1759775757.2950377,397.147
320,1759775756.8998907,1759775757.2199223,320.032
321,1759775756.9018908,1759775757.2673771,365.486
322,1759775756.9038906,1759775757.1915696,287.679
323,1759775756.9058907,1759775757.3215137,415.623
324,1759775756.9078906,1759775757.2615857,353.695
325,1759775756.9098907,1759775757.3204174,410.527
326,1759775756.9118907,1759775757.3242993,412.409
327,1759775756.9138906,1759775757.2956843,381.794
328,1759775756.9158907,1759775757.3585398,442.649
329,1759775756.9178905,1759775757.253108,335.218
330,1759775756.9198906,1759775757.3695457,449.655
331,1759775756.9218907,1759775757.243335,321.444
332,1759775756.9238906,1759775757.3263474,402.457
333,1759775756.9258907,1759775757.3824744,456.584
334,1759775756.9278905,1759775757.301413,373.523
335,1759775756.9298906,1759775757.4211428,491.252
336,1759775756.9318907,1759775757.4064593,474.569
337,1759775756.9338906,1759775757.4679096,534.019
338,1759775756.9358907,1759775757.4127707,476.88
339,1759775756.9378908,1759775757.354098,416.207
340,1759775756.9398906,1759775757.302554,362.663
341,1759775756.9418907,1759775757.2624884,320.598
342,1759775756.9438906,1759775757.4029875,459.097
343,1759775756.9458907,1759775757.277196,331.305
344,1759775756.9478908,1759775757.3410969,393.206
345,1759775756.9498906,1759775757.4338171,483.927
346,1759775756.9518907,1759775757.3016608,349.77
347,1759775756.9538906,1759775757.3165271,362.637
348,1759775756.9558907,1759775757.4786837,522.793
349,1759775756.9578907,1759775757.3509953,393.105
350,1759775756.9598906,1759775757.468196,508.305
351,1759775756.9618907,1759775757.3310735,369.183
352,1759775756.9638906,1759775757.3804061,416.516
353,1759775756.9658906,1759775757.3936853,427.795
354,1759775756.9678907,1759775757.3257651,357.874
355,1759775756.9698906,1759775757.445698,475.807
356,1759775756.9718907,1759775757.3119502,340.06
357,1759775756.9738905,1759775757.484006,510.115
358,1759775756.9758906,1759775757.4185042,442.614
359,1759775756.9778907,1759775757.3885627,410.672
360,1759775756.9798906,1759775757.3960242,416.134
361,1759775756.9818907,1759775757.404048,422.157
362,1759775756.9838905,1759775757.5049038,521.013
363,1759775756.9858906,1759775757.4104445,424.554
364,1759775756.9878907,1759775757.423515,435.624
365,1759775756.9898906,1759775757.3087554,318.865
366,1759775756.9918907,1759775757.3042557,312.365
367,1759775756.9938908,1759775757.371344,377.453
368,1759775756.9958906,1759775757.3187146,322.824
369,1759775756.9978907,1759775757.2945452,296.654
370,1759775756.9998906,1759775757.3703058,370.415
371,1759775757.0018907,1759775757.4509919,449.101
372,1759775757.0038908,1759775757.4327574,428.867
373,1759775757.0058906,1759775757.5025063,496.616
374,1759775757.0078907,1759775757.458814,450.923
375,1759775757.0098906,1759775757.4836383,473.748
376,1759775757.0118906,1759775757.4512372,439.347
377,1759775757.0138907,1759775757.351826,337.935
378,1759775757.0158906,1759775757.3735013,357.611
379,1759775757.0178907,1759775757.418807,400.916
380,1759775757.0198905,1759775757.438427,418.536
381,1759775757.0218906,1759775757.5020778,480.187
382,1759775757.0238907,1759775757.3491144,325.224
383,1759775757.0258906,1759775757.3639212,338.031
384,1759775757.0278907,1759775757.364741,336.85
385,1759775757.0298905,1759775757.3617566,331.866
386,1759775757.0318906,1759775757.308148,276.257
387,1759775757.0338907,1759775757.492553,458.662
388,1759775757.0358906,1759775757.4911363,455.246
389,1759775757.0378907,1759775757.509902,472.011
390,1759775757.0398908,1759775757.322953,283.062
391,1759775757.0418906,1759775757.531499,489.608
392,1759775757.0438907,1759775757.5011442,457.253
393,1759775757.0458906,1759775757.415754,369.863
394,1759775757.0478907,1759775757.5293703,481.48
395,1759775757.0498908,1759775757.4932349,443.344
396,1759775757.0518906,1759775757.4191985,367.308
397,1759775757.0538907,1759775757.476935,423.044
398,1759775757.0558906,1759775757.3818843,325.994
399,1759775757.0578907,1759775757.4959824,438.092
400,1759775757.0598907,1759775757.4977357,437.845
401,1759775757.0618906,1759775757.3743558,312.465
402,1759775757.0638907,1759775757.5563602,492.47
403,1759775757.0658906,1759775757.3908234,324.933
404,1759775757.0678906,1759775757.4504962,382.606
405,1759775757.0698907,1759775757.4083674,338.477
406,1759775757.0718906,1759775757.5268939,455.003
407,1759775757.0738907,1759775757.570466,496.575
408,1759775757.0758905,1759775757.3962326,320.342
409,1759775757.0778906,1759775757.4342673,356.377
410,1759775757.0798907,1759775757.5054784,425.588
411,1759775757.0818906,1759775757.4977071,415.817
412,1759775757.0838907,1759775757.452863,368.972
413,1759775757.0858905,1759775757.509048,423.157
414,1759775757.0878906,1759775757.544216,456.325
415,1759775757.0898907,1759775757.3990748,309.184
416,1759775757.0918906,1759775757.4826498,390.759
417,1759775757.0938907,1759775757.4394896,345.599
418,1759775757.0958908,1759775757.540294,444.403
419,1759775757.0978906,1759775757.3939307,296.04
420,1759775757.0998907,1759775757.4857595,385.869
421,1759775757.1018906,1759775757.587548,485.658
422,1759775757.1038907,1759775757.4341478,330.257
423,1759775757.1058908,1759775757.478458,372.567
424,1759775757.1078906,1759775757.4628325,354.942
425,1759775757.1098907,1759775757.4839058,374.015
426,1759775757.1118906,1759775757.396891,285.0
427,1759775757.1138906,1759775757.5771291,463.239
428,1759775757.1158907,1759775757.5271342,411.243
429,1759775757.1178906,1759775757.463981,346.09
430,1759775757.1198907,1759775757.4110672,291.176
431,1759775757.1218905,1759775757.5097175,387.827
432,1759775757.1238906,1759775757.4693396,345.449
433,1759775757.1258907,1759775757.5295367,403.646
434,1759775757.1278906,1759775757.445482,317.591
435,1759775757.1298907,1759775757.5347672,404.876
436,1759775757.1318905,1759775757.515203,383.312
437,1759775757.1338906,1759775757.5182881,384.398
438,1759775757.1358907,1759775757.5363631,400.472
439,1759775757.1378906,1759775757.4709575,333.067
440,1759775757.1398907,1759775757.4791214,339.231
441,1759775757.1418908,1759775757.5601122,418.221
442,1759775757.1438906,1759775757.4188154,274.925
443,1759775757.1458907,1759775757.478034,332.143
444,1759775757.1478906,1759775757.5259356,378.045
445,1759775757.1498907,1759775757.6469412,497.05
446,1759775757.1518908,1759775757.5435522,391.661
447,1759775757.1538906,1759775757.6202798,466.389
448,1759775757.1558907,1759775757.6633723,507.482
449,1759775757.1578906,1759775757.6480029,490.112
450,1759775757.1598907,1759775757.6609793,501.089
451,1759775757.1618907,1759775757.4953141,333.423
452,1759775757.1638906,1759775757.5071616,343.271
453,1759775757.1658907,1759775757.574727,408.836
454,1759775757.1678905,1759775757.4254422,257.552
455,1759775757.1698906,1759775757.5070992,337.209
456,1759775757.1718907,1759775757.5485656,376.675
457,1759775757.1738906,1759775757.5041044,330.214
458,1759775757.1758907,1759775757.6864655,510.575
459,1759775757.1778905,1759775757.5642552,386.365
460,1759775757.1798906,1759775757.514587,334.696
461,1759775757.1818907,1759775757.7091446,527.254
462,1759775757.1838906,1759775757.5895624,405.672
463,1759775757.1858907,1759775757.5061123,320.222
464,1759775757.1878908,1759775757.6553755,467.485
465,1759775757.1898906,1759775757.5174074,327.517
466,1759775757.1918907,1759775757.681929,490.038
467,1759775757.1938906,1759775757.6346126,440.722
468,1759775757.1958907,1759775757.5138981,318.007
469,1759775757.1978908,1759775757.6527352,454.845
470,1759775757.1998906,1759775757.520141,320.25
471,1759775757.2018907,1759775757.4866424,284.752
472,1759775757.2038906,1759775757.6697235,465.833
473,1759775757.2058907,1759775757.5079331,302.042
474,1759775757.2078907,1759775757.5541556,346.265
475,1759775757.2098906,1759775757.507012,297.121
476,1759775757.2118907,1759775757.6820345,470.144
477,1759775757.2138906,1759775757.724459,510.568
478,1759775757.2158906,1759775757.589326,373.435
479,1759775757.2178907,1759775757.5988564,380.966
480,1759775757.2198906,1759775757.627381,407.491
481,1759775757.2218907,1759775757.5910835,369.193
482,1759775757.2238905,1759775757.6251943,401.304
483,1759775757.2258906,1759775757.6285317,402.641
484,1759775757.2278907,1759775757.7213128,493.422
485,1759775757.2298906,1759775757.579212,349.321
486,1759775757.2318907,1759775757.5472639,315.373
487,1759775757.2338905,1759775757.6393764,405.486
488,1759775757.2358906,1759775757.6929495,457.059
489,1759775757.2378907,1759775757.6303222,392.432
490,1759775757.2398906,1759775757.6810431,441.153
491,1759775757.2418907,1759775757.7032483,461.358
492,1759775757.2438908,1759775757.6176245,373.734
493,1759775757.2458906,1759775757.5898077,343.917
494,1759775757.2478907,1759775757.6128166,364.926
495,1759775757.2498906,1759775757.5840347,334.144
496,1759775757.2518907,1759775757.7424426,490.552
497,1759775757.2538908,1759775757.673142,419.251
498,1759775757.2558906,1759775757.6949048,439.014
499,1759775757.2578907,1759775757.6244655,366.575
500,1759775757.2598906,1759775757.6061287,346.238
501,1759775757.2618906,1759775757.763808,501.917
502,1759775757.2638907,1759775757.7674193,503.529
503,1759775757.2658906,1759775757.686541,420.651
504,1759775757.2678907,1759775757.6435666,375.676
505,1759775757.2698905,1759775757.6537652,383.875
506,1759775757.2718906,1759775757.762483,490.592
507,1759775757.2738907,1759775757.6002252,326.334
508,1759775757.2758906,1759775757.6804812,404.591
509,1759775757.2778907,1759775757.8107939,532.903
510,1759775757.2798905,1759775757.6869118,407.021
511,1759775757.2818906,1759775757.6675332,385.643
512,1759775757.2838907,1759775757.7625806,478.69
513,1759775757.2858906,1759775757.645563,359.672
514,1759775757.2878907,1759775757.7688324,480.942
515,1759775757.2898908,1759775757.6973832,407.492
516,1759775757.2918906,1759775757.71799,426.099
517,1759775757.2938907,1759775757.6435077,349.617
518,1759775757.2958906,1759775757.6726754,376.785
519,1759775757.2978907,1759775757.6476812,349.791
520,1759775757.2998908,1759775757.6373389,337.448
521,1759775757.3018906,1759775757.7364836,434.593
522,1759775757.3038907,1759775757.6405933,336.703
523,1759775757.3058906,1759775757.7760375,470.147
524,1759775757.3078907,1759775757.6202424,312.352
525,1759775757.3098907,1759775757.8292317,519.341
526,1759775757.3118906,1759775757.7694128,457.522
527,1759775757.3138907,1759775757.6473484,333.458
528,1759775757.3158906,1759775757.7755697,459.679
529,1759775757.3178906,1759775757.8045168,486.626
530,1759775757.3198907,1759775757.8032398,483.349
531,1759775757.3218906,1759775757.637771,315.88
532,1759775757.3238907,1759775757.6695473,345.657
533,1759775757.3258905,1759775757.8403392,514.449
534,1759775757.3278906,1759775757.6700037,342.113
535,1759775757.3298907,1759775757.7105951,380.704
536,1759775757.3318906,1759775757.652738,320.847
537,1759775757.3338907,1759775757.7136023,379.712
538,1759775757.3358905,1759775757.6144028,278.512
539,1759775757.3378906,1759775757.7137558,375.865
540,1759775757.3398907,1759775757.7327101,392.819
541,1759775757.3418906,1759775757.6572113,315.321
542,1759775757.3438907,1759775757.6720014,328.111
543,1759775757.3458908,1759775757.7206237,374.733
544,1759775757.3478906,1759775757.7026958,354.805
545,1759775757.3498907,1759775757.806247,456.356
546,1759775757.3518906,1759775757.8205347,468.644
547,1759775757.3538907,1759775757.7864144,432.524
548,1759775757.3558908,1759775757.7085836,352.693
549,1759775757.3578906,1759775757.6665359,308.645
550,1759775757.3598907,1759775757.8156369,455.746
551,1759775757.3618906,1759775757.8051577,443.267
552,1759775757.3638906,1759775757.7067761,342.886
553,1759775757.3658907,1759775757.7130713,347.181
554,1759775757.3678906,1759775757.7511172,383.227
555,1759775757.3698907,1759775757.8102143,440.324
556,1759775757.3718905,1759775757.6583393,286.449
557,1759775757.3738906,1759775757.8924406,518.55
558,1759775757.3758907,1759775757.7463324,370.442
559,1759775757.3778906,1759775757.8936043,515.714
560,1759775757.3798907,1759775757.8476942,467.803
561,1759775757.3818905,1759775757.8077998,425.909
562,1759775757.3838906,1759775757.8487844,464.894
563,1759775757.3858907,1759775757.8372738,451.383
564,1759775757.3878906,1759775757.746266,358.375
565,1759775757.3898907,1759775757.840866,450.976
566,1759775757.3918908,1759775757.7057452,313.854
567,1759775757.3938906,1759775757.804015,410.124
568,1759775757.3958907,1759775757.8137462,417.856
569,1759775757.3978906,1759775757.8620472,464.157
570,1759775757.3998907,1759775757.7270663,327.176
571,1759775757.4018908,1759775757.7620163,360.126
572,1759775757.4038906,1759775757.84519,441.299
573,1759775757.4058907,1759775757.7368672,330.977
574,1759775757.4078906,1759775757.7721777,364.287
575,1759775757.4098907,1759775757.765394,355.503
576,1759775757.4118907,1759775757.8864772,474.587
577,1759775757.4138906,1759775757.9361336,522.243
578,1759775757.4158907,1759775757.8536496,437.759
579,1759775757.4178905,1759775757.953039,535.148
580,1759775757.4198906,1759775757.8248456,404.955
581,1759775757.4218907,1759775757.7134707,291.58
582,1759775757.4238906,1759775757.7701123,346.222
583,1759775757.4258907,1759775757.767376,341.485
584,1759775757.4278905,1759775757.7149003,287.01
585,1759775757.4298906,1759775757.8181949,388.304
586,1759775757.4318907,1759775757.8848834,452.993
587,1759775757.4338906,1759775757.808705,374.814
